id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
1864,Carrefour,Ourense,Orense,Ourense,"Rúa dos Emigrantes, 1, 32005 Ourense, Province of Ourense",32005.0,Hipermercado,Hypermarket,Hypermarket,nan,+34 988 38 89 21,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/orense.aspx,42.321554,-7.87594,nan,"https://www.google.com/maps/place/Carrefour/@42.321554,-7.87594,14z/data=!4m8!1m2!2m1!1sCarrefour!3m4!1s0xd2ff92a4602c0b7:0x9ce5badda2cb273b!8m2!3d42.321554!4d-7.87594",ChIJt8ACRir5Lw0ROyfLot265Zw,"gym, Faramontaos (Merca, A), Galicia, ES","{""Service options"": {""Kerbside pickup"": true, ""No-contact delivery"": true, ""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Cheque cashing"": true, ""Salad bar"": true}, ""Recycling"": {""Batteries"": true, ""Glass bottles"": true, ""Light bulbs"": true, ""Metal cans"": true, ""Plastic bags"": true}, ""Payments"": {""Credit cards"": true, ""NFC mobile payments"": true}}",nan
1865,Lefties,Ourense,Orense,Ourense,"Rúa Cardenal Quiroga, 25-27, 32003 Ourense, Province of Ourense",32003.0,Tienda de ropa,Clothing store,"Clothing store, Baby clothing store, Children's clothing store, Men's clothing store, Women's clothing store, Youth clothing store",nan,+34 988 03 31 70,https://www.lefties.com/es,42.338501,-7.864109999999999,nan,"https://www.google.com/maps/place/Lefties/@42.338501,-7.864109999999999,14z/data=!4m8!1m2!2m1!1sLefties!3m4!1s0xd2ffec9b294cb6d:0x5fd9ca11ce41ced0!8m2!3d42.338501!4d-7.864109999999999",ChIJbcuUssn-Lw0R0M5BzhHK2V8,"gym, Faramontaos (Merca, A), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true, ""Wheelchair-accessible car park"": false}, ""Offerings"": {""Men's clothing"": true, ""Women's clothing"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Wi-Fi"": true}, ""Recycling"": {""Clothing"": true, ""Electronics"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
1866,Intersport Bouso,Ourense,Orense,Ourense,"R. Curros Enríquez, 5, 32003 Ourense",32003.0,Sportgeschäft,Sporting goods store,"Sporting goods store, Adventure sports, Outdoor sports store",nan,+34 988 22 65 92,http://www.intersport.es/,42.3428365,-7.863534599999999,nan,"https://www.google.com/maps/place/Intersport+Bouso/@42.3428365,-7.8635345999999995,14z/data=!4m8!1m2!2m1!1sIntersport+Bouso!3m4!1s0xd2ffeb70665725f:0xbee8bb269bd46d83!8m2!3d42.3428365!4d-7.8635345999999995",ChIJX3JlBrf-Lw0Rg23Umya76L4,"gym, Faramontaos (Merca, A), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
1867,Sprinter,Ourense,Orense,Ourense,"Rúa do Paseo, 15, 32003 Ourense",32003.0,Tienda de deportes,Sporting goods store,Sporting goods store,nan,+34 672 42 40 38,https://www.sprintersports.com/?utm_source=seo_local,42.3390219,-7.8649752,nan,"https://www.google.com/maps/place/Sprinter/@42.3390219,-7.8649752,14z/data=!4m8!1m2!2m1!1sSprinter!3m4!1s0xd2fff23413b79a1:0xe80b1baa27ecdc71!8m2!3d42.3390219!4d-7.8649752",ChIJoXk7QSP_Lw0RcdzsJ6obC-g,"gym, Faramontaos (Merca, A), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
1868,Decathlon City Ourense,Ourense,Orense,Ourense,"Rúa do Paseo, 8, 32003 Ourense",32003.0,Tienda de deportes,Sporting goods store,"Sporting goods store, Beach entertainment shop, Bicycle store, Camping store, Canoe & kayak store, Outdoor sports store, Running store, Sports nutrition store, Swimming pool supply store, Swimwear store",nan,+34 988 75 07 12,https://www.decathlon.es/,42.3387251,-7.8646442,nan,"https://www.google.com/maps/place/Decathlon+City+Ourense/@42.3387251,-7.8646442,14z/data=!4m8!1m2!2m1!1sDecathlon+City+Ourense!3m4!1s0xd2ffec9b9f1cbdb:0x4e3faa2f07da31cf!8m2!3d42.3387251!4d-7.8646442",ChIJ28vxucn-Lw0RzzHaBy-qP04,"gym, Faramontaos (Merca, A), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}, ""Amenities"": {""Wi-Fi"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
1869,Campus Universitario,Ourense,Orense,Ourense,"Cam. Seara B, 9, 32004 Ourense, Province of Ourense",32004.0,attractions,Park,Park,nan,nan,nan,42.3444159,-7.8513401,nan,"https://www.google.com/maps/place/Campus+Universitario/@42.3444159,-7.8513401,14z/data=!4m8!1m2!2m1!1sCampus+Universitario!3m4!1s0xd2fff59fd62891f:0x638b860fbd2d0886!8m2!3d42.3444159!4d-7.8513401",ChIJH4li_Vn_Lw0RhggtvQ-Gi2M,"gym, Faramontaos (Merca, A), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",nan
1870,PREDATOR GYM,Gondomar,Vigo,Pontevedra,"Rúa do Emigrante, 6, 36380 Gondomar, Pontevedra",36380.0,Entrenador personal,Personal trainer,"Personal trainer, Nutritionist",nan,+34 633 30 85 85,https://predatorgympersonal.negocio.site/?utm_source=gmb,42.1106309,-8.760088399999999,nan,"https://www.google.com/maps/place/PREDATOR+GYM/@42.1106309,-8.760088399999999,14z/data=!4m8!1m2!2m1!1sPREDATOR+GYM!3m4!1s0xd258d513f0c5e49:0x335f0244d587d297!8m2!3d42.1106309!4d-8.760088399999999",ChIJSV4MP1GNJQ0Rl9KH1UQCXzM,"gym, Gaifar (Panxon), Galicia, ES","{""Service options"": {""Online classes"": true, ""Outdoor services"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",nan
1871,Gloria García Pilates,Nigrán,Vigo,Pontevedra,"Rúa do Cantábrico, Bloque 6 bajo, 36350 Nigrán, Pontevedra",36350.0,Centro de pilates,Pilates studio,Pilates studio,nan,+34 697 17 03 32,https://gloriagarciapilates.webador.es/,42.1390277,-8.8058293,nan,"https://www.google.com/maps/place/Gloria+Garc%C3%ADa+Pilates/@42.1390277,-8.8058293,14z/data=!4m8!1m2!2m1!1sGloria+Garc%C3%ADa+Pilates!3m4!1s0xd258b8512b0216f:0x7b157af54ca97f11!8m2!3d42.1390277!4d-8.8058293",ChIJbyGwEoWLJQ0REX-pTPV6FXs,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",nan
1872,MB Patos,Nigrán,Vigo,Pontevedra,"Rúa Tomás Mirambell, 136, 36340 Nigrán, Pontevedra",36340.0,Entrenador personal,Personal trainer,Personal trainer,nan,+34 605 38 26 76,https://mbpatos.com/,42.1524102,-8.8263053,nan,"https://www.google.com/maps/place/MB+Patos/@42.1524102,-8.8263053,14z/data=!4m8!1m2!2m1!1sMB+Patos!3m4!1s0xd258b38f8b01115:0x96671cf782340ced!8m2!3d42.1524102!4d-8.8263053",ChIJFRGw-DiLJQ0R7Qw0gvccZ5Y,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",nan
1873,Pabellón polideportivo de Nigrán,Nigrán,Vigo,Pontevedra,"Rúa Gondomar, 2, 36340 Nigrán, Pontevedra",36340.0,Complexo deportivo,Sports complex,Sports complex,nan,+34 986 36 50 00,http://www.nigran.es/,42.1426186,-8.8193448,nan,"https://www.google.com/maps/place/Pabell%C3%B3n+polideportivo+de+Nigr%C3%A1n/@42.1426186,-8.8193448,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+polideportivo+de+Nigr%C3%A1n!3m4!1s0xd258b44a8f00381:0xac708b1cd665ff90!8m2!3d42.1426186!4d-8.8193448",ChIJgQPwqESLJQ0RkP9l1hyLcKw,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1874,Afis .Centro de recuperación funcional,Nigrán,Vigo,Pontevedra,"Rúa Manuel Lemos, 34, local 27, 36370 Nigrán, Pontevedra",36370.0,Centro de pilates,Pilates studio,Pilates studio,nan,+34 986 35 03 93,nan,42.1176121,-8.8127642,nan,"https://www.google.com/maps/place/Afis+.Centro+de+recuperaci%C3%B3n+funcional/@42.117612099999995,-8.8127642,14z/data=!4m8!1m2!2m1!1sAfis+.Centro+de+recuperaci%C3%B3n+funcional!3m4!1s0xd258d123af80e5b:0x5eeb343f66232721!8m2!3d42.117612099999995!4d-8.8127642",ChIJWw74OhKNJQ0RIScjZj80614,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",nan
1875,Sey Escuela Deportiva,Nigrán,Vigo,Pontevedra,"Praza da Carrasca, 30, 36379 Nigrán, Pontevedra",36379.0,Escuela deportiva,Sports school,Sports school,nan,+34 693 62 68 78,nan,42.1287215,-8.7931954,nan,"https://www.google.com/maps/place/Sey+Escuela+Deportiva/@42.1287215,-8.7931954,14z/data=!4m8!1m2!2m1!1sSey+Escuela+Deportiva!3m4!1s0xd258c876e9ead5f:0xbdaddc98734043a8!8m2!3d42.1287215!4d-8.7931954",ChIJX62eboeMJQ0RqENAc5jcrb0,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1876,Sergio Souto Entrenamiento Personal,Nigrán,Vigo,Pontevedra,"Estrada Pola Vía, 116, Bajo, 36350 Nigrán, Pontevedra",36350.0,Entrenador personal,Personal trainer,Personal trainer,nan,+34 651 11 11 48,https://www.facebook.com/Sergio-Souto-Entrenamiento-Personal-2301458263471944/,42.1390277,-8.807861599999999,nan,"https://www.google.com/maps/place/Sergio+Souto+Entrenamiento+Personal/@42.1390277,-8.807861599999999,14z/data=!4m8!1m2!2m1!1sSergio+Souto+Entrenamiento+Personal!3m4!1s0xd258b4d90e3f4f1:0xce38adf5dd1d87a4!8m2!3d42.1390277!4d-8.807861599999999",ChIJ8fTjkE2LJQ0RpIcd3fWtOM4,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",nan
1877,Área biosaludable Carmen,Nigrán,Vigo,Pontevedra,"Rúa Pracins, 21, 36360 Nigrán, Pontevedra",36360.0,Gimnasio,Gym,Gym,nan,nan,nan,42.1537972,-8.749108999999999,nan,"https://www.google.com/maps/place/%C3%81rea+biosaludable+Carmen/@42.1537972,-8.749108999999999,14z/data=!4m8!1m2!2m1!1s%C3%81rea+biosaludable+Carmen!3m4!1s0xd258bdcb07c1ec7:0xd8e2d2bbc6dec3cf!8m2!3d42.1537972!4d-8.749108999999999",ChIJxx58sNyLJQ0Rz8PexrvS4tg,"gym, Gaifar (Panxon), Galicia, ES",{},nan
1878,Fisioterapia Nigrán - Marta Gaite Dapresa,Nigrán,Vigo,Pontevedra,"Av. Val Miñor, 15, Bajo, 36350 Nigrán, Pontevedra",36350.0,Fisioterapeuta,Physical therapist,"Physical therapist, Addiction treatment center, Lymph drainage therapist, Massage therapist, Physical therapy clinic, Pilates studio",nan,+34 618 55 70 63,https://www.fisioterapianigran.es/,42.1431618,-8.8066921,nan,"https://www.google.com/maps/place/Fisioterapia+Nigr%C3%A1n+-+Marta+Gaite+Dapresa/@42.1431618,-8.8066921,14z/data=!4m8!1m2!2m1!1sFisioterapia+Nigr%C3%A1n+-+Marta+Gaite+Dapresa!3m4!1s0xd258b6590bb886d:0x22d2f26fa1a3e545!8m2!3d42.1431618!4d-8.8066921",ChIJbYi7kGWLJQ0RReWjoW_y0iI,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Accepts new patients"": true}}",nan
1879,Máis que Auga - Navia,Vigo,Vigo,Pontevedra,"Rúa de Lamelas, s/n, 36212 Vigo, Pontevedra",36212.0,Gimnasio,Gym,Gym,nan,+34 886 68 98 54,http://maisqueauga.com/navia/,42.2139233,-8.7572723,nan,"https://www.google.com/maps/place/M%C3%A1is+que+Auga+-+Navia/@42.2139233,-8.7572723,14z/data=!4m8!1m2!2m1!1sM%C3%A1is+que+Auga+-+Navia!3m4!1s0xd258a07ae529621:0x31a7d6852712fec5!8m2!3d42.2139233!4d-8.7572723",ChIJIZZSrgeKJQ0Rxf4SJ4XWpzE,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Sauna"": true, ""Swimming pool"": true}}",nan
1880,Praia de Panxón,Nigrán,Vigo,Pontevedra,"P.º Marítimo, 11, 36340 Nigrán, Pontevedra",36340.0,attractions,Tourist attraction,Tourist attraction,nan,nan,http://www.nigran.org/,42.1415592,-8.820020999999999,nan,"https://www.google.com/maps/place/Praia+de+Panx%C3%B3n/@42.141559199999996,-8.820020999999999,14z/data=!4m8!1m2!2m1!1sPraia+de+Panx%C3%B3n!3m4!1s0xd258b44d7e02647:0x451213f9f1f4339b!8m2!3d42.141559199999996!4d-8.820020999999999",ChIJRybg10SLJQ0RmzP08fkTEkU,"gym, Gaifar (Panxon), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",nan
1881,Oficina de Turismo Dunas de Gaifar,Nigrán,Vigo,Pontevedra,"Praza Constitución, s/n, 36350 Nigrán, Pontevedra",36350.0,Centro de visitantes,Visitor center,Visitor center,nan,+34 986 36 87 34,http://www.nigran.org/,42.1387832,-8.8167834,nan,"https://www.google.com/maps/place/Oficina+de+Turismo+Dunas+de+Gaifar/@42.1387832,-8.8167834,14z/data=!4m8!1m2!2m1!1sOficina+de+Turismo+Dunas+de+Gaifar!3m4!1s0xd258b5dd3c71cfb:0xb9bbdc7c25739cf7!8m2!3d42.1387832!4d-8.8167834",ChIJ-xzH012LJQ0R95xzJXzcu7k,"gym, Gaifar (Panxon), Galicia, ES",{},nan
1882,Parque de Barras Playa América (calistenia),Nigrán,Vigo,Pontevedra,"Av. Praia America, 47, 36370 Nigrán, Pontevedra",36370.0,Gimnasio,Gym,Gym,nan,nan,nan,42.1247271,-8.8207267,nan,"https://www.google.com/maps/place/Parque+de+Barras+Playa+Am%C3%A9rica+%28calistenia%29/@42.1247271,-8.8207267,14z/data=!4m8!1m2!2m1!1sParque+de+Barras+Playa+Am%C3%A9rica+%28calistenia%29!3m4!1s0xd258d3e6d2911cf:0xe828e3260eab5321!8m2!3d42.1247271!4d-8.8207267",ChIJzxEpbT6NJQ0RIVOrDibjKOg,"gym, Gaifar (Panxon), Galicia, ES",{},nan
1883,QuiroFit Arteixo,Arteixo,La Coruña,A Coruña,"Rúa Alcalde Francisco Mosquera, 3, 3Izq, 15142 Arteixo, A Coruña",15142.0,Masajista,Massage therapist,"Massage therapist, Acupuncturist",nan,+34 636 35 96 12,nan,43.305395,-8.5070972,nan,"https://www.google.com/maps/place/QuiroFit+Arteixo/@43.305395,-8.5070972,14z/data=!4m8!1m2!2m1!1sQuiroFit+Arteixo!3m4!1s0xd2e89e1feb51115:0x5d0e2114f3fa89a2!8m2!3d43.305395!4d-8.5070972",ChIJFRG1_uGJLg0Roon68xQhDl0,"fitness center, Pedreira (Arteixo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Planning"": {""Appointment required"": true}}",nan
1884,Pabellón Polideportivo Ponte dos Brozos,Arteixo,La Coruña,A Coruña,"Avenida de Figueiroa, 15142 Arteixo, A Coruña",15142.0,Centro deportivo,Fitness center,Fitness center,nan,nan,nan,43.3081494,-8.510419299999999,nan,"https://www.google.com/maps/place/Pabell%C3%B3n+Polideportivo+Ponte+dos+Brozos/@43.3081494,-8.510419299999999,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+Polideportivo+Ponte+dos+Brozos!3m4!1s0xd2e89362a947cdd:0x46987bd2cbbda4bd!8m2!3d43.3081494!4d-8.510419299999999",ChIJ3XyUKjaJLg0RvaS9y9J7mEY,"fitness center, Pedreira (Arteixo), Galicia, ES","{""Children"": {""Good for kids"": true}}",nan
1885,Pavillón Augusto César Lendoiro,Corcubión,Fisterra,A Coruña,"Calle Quenxe, 0 S/N - Concurbion 0, 15130 Corcubión, A Coruña",15130.0,Complexo deportivo,Sports complex,Sports complex,nan,+34 981 74 67 53,nan,42.9357979,-9.1907806,nan,"https://www.google.com/maps/place/Pavill%C3%B3n+Augusto+C%C3%A9sar+Lendoiro/@42.9357979,-9.1907806,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+Augusto+C%C3%A9sar+Lendoiro!3m4!1s0xd292d355939b513:0x9576d9523df7ba43!8m2!3d42.9357979!4d-9.1907806",ChIJE7U5WTUtKQ0RQ7r3PVLZdpU,"sports complex, Morquintian (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1886,Pavillón Polideportivo de Camariñas,Camariñas,Tierra de Soneira,A Coruña,"15123 la, Av. Eugenio López, 25, 15123 Camariñas, A Coruña",15123.0,Sports complex,Sports complex,Sports complex,nan,+34 981 73 70 05,http://www.camarinas.net/,43.1336017,-9.182912,nan,"https://www.google.com/maps/place/Pavill%C3%B3n+Polideportivo+de+Camari%C3%B1as/@43.1336017,-9.182912,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+Polideportivo+de+Camari%C3%B1as!3m4!1s0xd2eb549dd6c4bbd:0x5d9506575c160df2!8m2!3d43.1336017!4d-9.182912",ChIJvUts3Um1Lg0R8g0WXFcGlV0,"sports complex, Morquintian (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1887,Polideportivo da Picota,Mazaricos,Xallas,A Coruña,"Calle Picota, 13, 15258 A Picota, A Coruña",15258.0,Polideportivo,Sports complex,Sports complex,nan,nan,nan,42.9342303,-8.9906483,nan,"https://www.google.com/maps/place/Polideportivo+da+Picota/@42.934230299999996,-8.9906483,14z/data=!4m8!1m2!2m1!1sPolideportivo+da+Picota!3m4!1s0xd2edb91f327cb15:0x3b23de9a3c3671f7!8m2!3d42.934230299999996!4d-8.9906483",ChIJFcsn85HbLg0R93E2PJreIzs,"sports complex, Morquintian (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1888,Morquitián,Muxía,Fisterra,A Coruña,"2QV8+87, 15124 Morquintián, A Coruña",15124.0,Zona de senderismo,Hiking area,Hiking area,nan,nan,nan,43.0432512,-9.2343352,nan,"https://www.google.com/maps/place/Morquiti%C3%A1n/@43.0432512,-9.2343352,14z/data=!4m8!1m2!2m1!1sMorquiti%C3%A1n!3m4!1s0xd2935546d2b0627:0x6fc7e923e8b234d4!8m2!3d43.0432512!4d-9.2343352",ChIJJwYrbVQ1KQ0R1DSy6CPpx28,"sports complex, Morquintian (Santa Maria), Galicia, ES","{""Children"": {""Good for kids"": true}}",nan
1889,Pavillón Municipal de Outes,Outes,Noia,A Coruña,"15236 Serra de Outes, A Coruña",15236.0,Pavillón deportivo,Gymnastics center,Gymnastics center,nan,nan,http://outes.gal/,42.8402005,-8.9045372,nan,"https://www.google.com/maps/place/Pavill%C3%B3n+Municipal+de+Outes/@42.840200499999995,-8.9045372,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+Municipal+de+Outes!3m4!1s0xd2edffb577d52af:0xd62c2eb99e0b6f3f!8m2!3d42.840200499999995!4d-8.9045372",ChIJr1J9V_vfLg0RP28LnrkuLNY,"sports complex, Morquintian (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",nan
1892,Talleres Vilela Husqvarna Verín,Verín,Verín,Ourense,"Av. de San Lázaro, 9, 32600 Verín, Province of Ourense",32600.0,Tienda de cortadoras de césped,Lawn mower store,"Lawn mower store, Do-it-yourself shop, Farm equipment supplier, Garden center, Hardware store, Tractor dealer, Tractor repair shop",nan,+34 988 41 06 88,https://www.todohusqvarna.com/,41.9404503,-7.442222099999999,nan,"https://www.google.com/maps/place/Talleres+Vilela+Husqvarna+Ver%C3%ADn/@41.940450299999995,-7.4422220999999995,14z/data=!4m8!1m2!2m1!1sTalleres+Vilela+Husqvarna+Ver%C3%ADn!3m4!1s0xd3ac1deb6056981:0xffe29144d43a1df8!8m2!3d41.940450299999995!4d-7.4422220999999995",ChIJgWkFtt7BOg0R-B061ESR4v8,"fitness center, Vilela (Verin), Galicia, ES","{""Service options"": {""In-store pick-up"": true, ""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Repair services"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
1893,Pabellón de deportes,Verín,Verín,Ourense,"Rúa Irmáns Moreno, 15, 17, 32600 Verín, Ourense",32600.0,Piscina cubierta,Indoor swimming pool,Indoor swimming pool,nan,nan,nan,41.9379513,-7.434462099999999,nan,"https://www.google.com/maps/place/Pabell%C3%B3n+de+deportes/@41.937951299999995,-7.434462099999999,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+de+deportes!3m4!1s0xd3aea74e9824513:0x71a239f5061839a!8m2!3d41.937951299999995!4d-7.434462099999999",ChIJE0WC6XTqOg0RmoNhUJ8jGgc,"fitness center, Vilela (Verin), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1894,Carballeda Cuiñas Pulpeiros,O Carballiño,O Carballiño,Ourense,"Rúa dos Carboeiros, 7, 32500 O Carballiño, Ourense",32500.0,nan,nan,nan,nan,+34 667 52 60 23,https://carballedacuinaspulpeiros.es/contacto/,42.4345106,-8.0799913,nan,"https://www.google.com/maps/place/Carballeda+Cui%C3%B1as+Pulpeiros/@42.434510599999996,-8.0799913,14z/data=!4m8!1m2!2m1!1sCarballeda+Cui%C3%B1as+Pulpeiros!3m4!1s0xd2fed9a8f92fb23:0xae6bfc963877bb7a!8m2!3d42.434510599999996!4d-8.0799913",ChIJI_uSj5rtLw0Rert3OJb8a64,"fitness center, Carballeda (Carballiño, O), Galicia, ES",{},nan
1895,Nuestra Señora del Carmen,A Coruña,La Coruña,A Coruña,"Grupo Ns Carmen, 2, 15011 A Coruña, La Coruña",15011.0,Cancha de baloncesto,Basketball court,Basketball court,nan,nan,nan,43.3713852,-8.4246445,nan,"https://www.google.com/maps/place/Nuestra+Se%C3%B1ora+del+Carmen/@43.3713852,-8.4246445,14z/data=!4m8!1m2!2m1!1sNuestra+Se%C3%B1ora+del+Carmen!3m4!1s0xd2e7c5bed71b4d3:0x36d6786ffbe5f864!8m2!3d43.3713852!4d-8.4246445",ChIJ07Rx7Vt8Lg0RZPjl-2941jY,"swimming pool, Carme, O (Nosa Señora Do Carme), Galicia, ES",{},nan
1897,Synergym Pontevedra Gorgullón,Pontevedra,Pontevedra,Pontevedra,"Rúa de Ponte Boleira, 3, 36003 Pontevedra",36003.0,Gimnasio,Gymnastics center,Gymnastics center,nan,+34 619 15 37 15,https://synergym.es/pontevedra-ponte-boleira/,42.4249674,-8.6386677,nan,"https://www.google.com/maps/place/Synergym+Pontevedra+Gorgull%C3%B3n/@42.4249674,-8.6386677,14z/data=!4m8!1m2!2m1!1sSynergym+Pontevedra+Gorgull%C3%B3n!3m4!1s0xd2f71aff9f5ddc5:0xddf138476e843817!8m2!3d42.4249674!4d-8.6386677",ChIJxd31-a9xLw0RFziEbkc48d0,"gym, Forcarei (San Martiño), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
