id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
2359,SD Cacheiras,Teo,Teo,A Coruña,"Sebe, 21 Campo de fútbol Cacheiras 15886 TEO - Teo La Coruña ES, 15886 Cacheiras",15886.0,Instalaciones deportivas,Soccer field,Soccer field,,+34 698 15 09 72,,42.8176893,-8.5512578,,"https://www.google.com/maps/place/SD+Cacheiras/@42.8176893,-8.5512578,14z/data=!4m8!1m2!2m1!1sSD+Cacheiras!3m4!1s0xd2f019f948653e9:0x34a583d924c6cc90!8m2!3d42.8176893!4d-8.5512578",ChIJ6VOGlJ8BLw0RkMzGJNmDpTQ,"fitness center, Poboa (San Simon De Ons-Cacheiras-Teo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
2362,Sentia Pilates Center Pontevedra,Pontevedra,Pontevedra,Pontevedra,"Rúa Peregrina, 52, 36003 Pontevedra",36003.0,Instalaciones deportivas,Pilates studio,"Pilates studio, Nutritionist, Personal trainer, Physical therapist, Psychologist, Yoga studio",,+34 640 95 94 29,https://sentiapilatescenter.com/informacion-sentia/,42.4283972,-8.6422901,,"https://www.google.com/maps/place/Sentia+Pilates+Center+Pontevedra/@42.4283972,-8.6422901,14z/data=!4m8!1m2!2m1!1sSentia+Pilates+Center+Pontevedra!3m4!1s0xd2f71cea09c6cdf:0xc685bd3c4181d853!8m2!3d42.4283972!4d-8.6422901",ChIJ32ycoM5xLw0RU9iBQTy9hcY,"fitness center, Santa Maria De Xeve (Santa Maria), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Outdoor services"": true, ""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free of charge street parking"": true, ""Paid street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
2364,Pabellón de Lourido,Poio,Pontevedra,Pontevedra,"Camiño Pé Redondo, 18, 36163 Pontevedra",36163.0,Instalaciones deportivas,Fitness center,Fitness center,,,,42.4276,-8.67653,,"https://www.google.com/maps/place/Pabell%C3%B3n+de+Lourido/@42.4276,-8.67653,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+de+Lourido!3m4!1s0xd2f6e30ab56d8ef:0xb80ec5b34ad180a6!8m2!3d42.4276!4d-8.67653",ChIJ79hWqzBuLw0RpoDRSrPFDrg,"fitness center, Santa Maria De Xeve (Santa Maria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",
2365,Talento Escuela,Pontevedra,Pontevedra,Pontevedra,"Av. Juan Carlos I &, Rúa do Pintor Laxeiro, 36004 Pontevedra",36004.0,Instalaciones deportivas,Dance school,"Dance school, Ballet school, Gymnastics center, Hip hop dance class",,+34 886 03 72 96,,42.4247016,-8.6300853,,"https://www.google.com/maps/place/Talento+Escuela/@42.4247016,-8.6300853,14z/data=!4m8!1m2!2m1!1sTalento+Escuela!3m4!1s0xd2f71b3a6453045:0x927ec7d9f821ff9c!8m2!3d42.4247016!4d-8.6300853",ChIJRTBFprNxLw0RnP8h-NnHfpI,"fitness center, Santa Maria De Xeve (Santa Maria), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Amenities"": {""Gender-neutral toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Children"": {""Good for kids"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
2367,Intersport Caldas,Caldas de Reis,Caldas,Pontevedra,"Calle Laureano Salgado, 1, 3, 36650 Caldas de Reis, Pontevedra",36650.0,Fabricación de artículos y téxtil,Sporting goods store,Sporting goods store,,+34 986 54 03 03,http://www.intersport.es/,42.6034949,-8.6424189,,"https://www.google.com/maps/place/Intersport+Caldas/@42.6034949,-8.6424189,14z/data=!4m8!1m2!2m1!1sIntersport+Caldas!3m4!1s0xd2f0de8df06fef5:0xe167ee36c0168b3c!8m2!3d42.6034949!4d-8.6424189",ChIJ9f4G3-gNLw0RPIsWwDbuZ-E,"fitness center, Santa Maria De Xeve (Santa Maria), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
2368,CAMPO DE FUTBOL MPAL DE BUEU,Bueu,Morrazo,Pontevedra,"36939 Bueu, Pontevedra",36939.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.316242,-8.7860926,,"https://www.google.com/maps/place/CAMPO+DE+FUTBOL+MPAL+DE+BUEU/@42.316241999999995,-8.7860926,14z/data=!4m8!1m2!2m1!1sCAMPO+DE+FUTBOL+MPAL+DE+BUEU!3m4!1s0xd2f66e6b043602f:0xea501a1cccf11fce!8m2!3d42.316241999999995!4d-8.7860926",ChIJL2BDsOZmLw0Rzh_xzBwaUOo,"sports complex, Bueu (Casco Urbano), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
2369,Campo de Fútbol de Cenlle (Rúa Nova),Cenlle,Ribeiro,Ourense,"32454 Cenlle, Province of Ourense",32454.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.3466646,-8.0868587,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Cenlle+%28R%C3%BAa+Nova%29/@42.3466646,-8.0868587,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Cenlle+%28R%C3%BAa+Nova%29!3m4!1s0xd2ff38102bdad49:0x999976f7e2f03032!8m2!3d42.3466646!4d-8.0868587",ChIJSa29AoHzLw0RMjDw4vd2mZk,"sports complex, Torre, A (Cenlle), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
2371,Campo de Fútbol de Loureda,Arteixo,La Coruña,A Coruña,"15690 Loureda, A Coruña",15690.0,Instalaciones deportivas,Soccer field,Soccer field,,,,43.2933616,-8.4975986,,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Loureda/@43.2933616,-8.4975986,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Loureda!3m4!1s0xd2e883abe7b789f:0x1322ef2140afe8ca!8m2!3d43.2933616!4d-8.4975986",ChIJn3h7vjqILg0RyuivQCHvIhM,"sports complex, Arrufana (Louredo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
2373,CUBERSA,Sarria,Sarria,Lugo,"Rúa dos Fornos de Atrás, 27600 Sarria, Lugo",27600.0,Instalaciones deportivas,Swimming facility,Swimming facility,,+34 687 62 61 16,http://www.cubersa.com/,42.7759697,-7.417368499999999,,"https://www.google.com/maps/place/CUBERSA/@42.7759697,-7.417368499999999,14z/data=!4m8!1m2!2m1!1sCUBERSA!3m4!1s0xd3047646b9a4721:0xdbb41da5704f9b6f!8m2!3d42.7759697!4d-7.417368499999999",ChIJIUeaa2RHMA0Rb5tPcKUdtNs,"sports complex, Piñeira (Sarria), Galicia, ES",{},
2374,Estadio A Ribela,Sarria,Sarria,Lugo,"27600 Sarria, Lugo",27600.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.7682542,-7.4123413,,"https://www.google.com/maps/place/Estadio+A+Ribela/@42.7682542,-7.4123413,14z/data=!4m8!1m2!2m1!1sEstadio+A+Ribela!3m4!1s0xd3047c37181ba03:0x3c978b6d3a3360b8!8m2!3d42.7682542!4d-7.4123413",ChIJA7qBccNHMA0RuGAzOm2Llzw,"sports complex, Piñeira (Sarria), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
2375,El Barrio,Ribeira,Barbanza,A Coruña,"CP-7301, 15968 Ribeira, A Coruña",15968.0,Instalaciones deportivas,Gym,Gym,,,,42.5694397,-8.9988336,,"https://www.google.com/maps/place/El+Barrio/@42.5694397,-8.9988336,14z/data=!4m8!1m2!2m1!1sEl+Barrio!3m4!1s0xd2f39e9cc765947:0x57ab11cdfcf8aec7!8m2!3d42.5694397!4d-8.9988336",ChIJR1l2zOk5Lw0Rx674_M0Rq1c,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
2376,India YOGA Studio,Ribeira,Barbanza,A Coruña,"Rúa de Galicia, 155, 15968 Ribeira, A Coruña",15968.0,Instalaciones deportivas,Yoga studio,Yoga studio,,+34 622 20 21 03,https://taichitime.blogspot.com/,42.5594394,-8.9934479,,"https://www.google.com/maps/place/India+YOGA+Studio/@42.559439399999995,-8.9934479,14z/data=!4m8!1m2!2m1!1sIndia+YOGA+Studio!3m4!1s0xd2f398494babaab:0xe776cee9d9aa43b4!8m2!3d42.559439399999995!4d-8.9934479",ChIJq7q6lIQ5Lw0RtEOq2enOduc,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""Online classes"": true, ""Outdoor services"": true, ""On-site services"": true}, ""Amenities"": {""Child care"": true, ""Gender-neutral toilets"": true, ""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Parking"": {""Free of charge street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
2377,Praia de Raposiños,A Pobra do Caramiñal,Barbanza,A Coruña,"Rua Corredoira de Seca, 2, 15948, A Coruña",15948.0,Instalaciones deportivas,Gym,Gym,,,,42.6140621,-8.9286925,,"https://www.google.com/maps/place/Praia+de+Raposi%C3%B1os/@42.6140621,-8.9286925,14z/data=!4m8!1m2!2m1!1sPraia+de+Raposi%C3%B1os!3m4!1s0xd2f3b8b3e53873f:0x3a741fd4b176bd5c!8m2!3d42.6140621!4d-8.9286925",ChIJP4dTPos7Lw0RXL12sdQfdDo,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
2378,Intersport Ribeira,Ribeira,Barbanza,A Coruña,"Rúa Mariño de Rivera, 4, 15960 Ribeira, A Coruña",15960.0,Fabricación de artículos y téxtil,Sporting goods store,Sporting goods store,,+34 881 12 24 37,http://www.intersport.es/,42.5556358,-8.9932537,,"https://www.google.com/maps/place/Intersport+Ribeira/@42.5556358,-8.9932537,14z/data=!4m8!1m2!2m1!1sIntersport+Ribeira!3m4!1s0xd2f3935bf9b7a53:0xbef045fca5f1443f!8m2!3d42.5556358!4d-8.9932537",ChIJU3qbvzU5Lw0RP0TxpfxF8L4,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
2379,CoolFitness,Ribeira,Barbanza,A Coruña,"Praza Porta do Sol, 12, 1º - Oficina 1, 15960 Ribeira, A Coruña",15960.0,Entidades deportivas,Personal trainer,"Personal trainer, Fitness center, Sports club, Sports school",,+34 650 98 41 91,,42.5546306,-8.9922164,,"https://www.google.com/maps/place/CoolFitness/@42.554630599999996,-8.9922164,14z/data=!4m8!1m2!2m1!1sCoolFitness!3m4!1s0xd2f39f96fc3601b:0x6d066178c5ce4697!8m2!3d42.554630599999996!4d-8.9922164",ChIJG2DDb_k5Lw0Rl0bOxXhhBm0,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Amenities"": {""Toilets"": true}}",
2380,Club de Remo Nautico de Riveira,Ribeira,Barbanza,A Coruña,"15965 Ribeira, A Coruña",15965.0,Instalaciones deportivas,Gym,Gym,,+34 635 83 82 84,http://www.crnriveira.com/,42.521155,-9.0198104,,"https://www.google.com/maps/place/Club+de+Remo+Nautico+de+Riveira/@42.521155,-9.019810399999999,14z/data=!4m8!1m2!2m1!1sClub+de+Remo+Nautico+de+Riveira!3m4!1s0xd2f37fcbe4b11d7:0xfb23cdd18b2d223f!8m2!3d42.521155!4d-9.019810399999999",ChIJ1xFLvvw3Lw0RPyIti9HNI_s,"gym, Insuela (Palmeira-Ribeira), Galicia, ES",{},
2381,Club Kenpo Karate Ribeira,Ribeira,Barbanza,A Coruña,"Av. Miguel Rodríguez Bautista, 46, 15960 Ribeira, A Coruña",15960.0,Instalaciones deportivas,Kung fu school,Kung fu school,,+34 609 80 45 85,http://clubkenpokarateribeira.com/,42.5585644,-8.994523899999999,,"https://www.google.com/maps/place/Club+Kenpo+Karate+Ribeira/@42.5585644,-8.994523899999999,14z/data=!4m8!1m2!2m1!1sClub+Kenpo+Karate+Ribeira!3m4!1s0xd2f39c89a523163:0x4a8d5e107f7a46!8m2!3d42.5585644!4d-8.994523899999999",ChIJYzFSmsg5Lw0RRnp_EF6NSgA,"gym, Insuela (Palmeira-Ribeira), Galicia, ES",{},
2382,ATLEET RIBEIRA,Ribeira,Barbanza,A Coruña,"Rúa Mariño de Rivera, 14, 15960 Ribeira, A Coruña",15960.0,Fabricación de artículos y téxtil,Sporting goods store,Sporting goods store,,+34 981 87 50 28,http://deportescasais.es/,42.5561585,-8.994051299999999,,"https://www.google.com/maps/place/ATLEET+RIBEIRA/@42.556158499999995,-8.994051299999999,14z/data=!4m8!1m2!2m1!1sATLEET+RIBEIRA!3m4!1s0xd2f39b5e96c8463:0xa888cbf90f56ccea!8m2!3d42.556158499999995!4d-8.994051299999999",ChIJY4Rs6bU5Lw0R6sxWD_nLiKg,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
2383,TOP FIT Centro Wellness,Ribeira,Barbanza,A Coruña,"Rúa Abesadas, 2, Planta Baja, 15960 Ribeira, A Coruña",15960.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 635 21 65 19,,42.5540602,-8.9960068,,"https://www.google.com/maps/place/TOP+FIT+Centro+Wellness/@42.554060199999995,-8.9960068,14z/data=!4m8!1m2!2m1!1sTOP+FIT+Centro+Wellness!3m4!1s0xd2f397c5331c6db:0x2214e3cb8f9172c3!8m2!3d42.554060199999995!4d-8.9960068",ChIJ28YxU3w5Lw0Rw3KRj8vjFCI,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online classes"": true, ""Outdoor services"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Other"": {""Identifies as women-owned"": true}}",
2384,Studio Pilates Harmony,Ribeira,Barbanza,A Coruña,"Praza Puerta del Sol Edificio 12, portal 2, 15960 Ribeira, A Coruña",15960.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 659 52 00 43,https://www.facebook.com/Studio-Pilates-Harmony-331183140563839/,42.554702,-8.992142099999999,,"https://www.google.com/maps/place/Studio+Pilates+Harmony/@42.554702,-8.992142099999999,14z/data=!4m8!1m2!2m1!1sStudio+Pilates+Harmony!3m4!1s0xd2f39d81168ee9f:0x724b8b74dd90f5ca!8m2!3d42.554702!4d-8.992142099999999",ChIJn-5oEdg5Lw0RyvWQ3XSLS3I,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Amenities"": {""Toilets"": true}}",
2385,Fran Rojas Entrenamiento y Nutrición,Ribeira,Barbanza,A Coruña,"Av. Miguel Rodríguez Bautista, 15960 Ribeira, A Coruña",15960.0,Entidades deportivas,Personal trainer,Personal trainer,,+34 661 18 40 79,,42.555735,-8.9944133,,"https://www.google.com/maps/place/Fran+Rojas+Entrenamiento+y+Nutrici%C3%B3n/@42.555735,-8.9944133,14z/data=!4m8!1m2!2m1!1sFran+Rojas+Entrenamiento+y+Nutrici%C3%B3n!3m4!1s0xd2f39235f302f83:0xda9d93cd89c29888!8m2!3d42.555735!4d-8.9944133",ChIJgy8wXyM5Lw0RiJjCic2Tndo,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
2386,Escuela de Artes Marciales y Fitness - Kempo Barbanza,Ribeira,Barbanza,A Coruña,"C, Rúa Clara Campoamor, 4B, BAJO, 15960 Ribeira, A Coruña",15960.0,Instalaciones deportivas,Kung fu school,Kung fu school,,+34 602 24 38 64,http://www.kempobarbanza.es/,42.5544586,-8.996145199999999,,"https://www.google.com/maps/place/Escuela+de+Artes+Marciales+y+Fitness+-+Kempo+Barbanza/@42.5544586,-8.996145199999999,14z/data=!4m8!1m2!2m1!1sEscuela+de+Artes+Marciales+y+Fitness+-+Kempo+Barbanza!3m4!1s0xd2f395a384e42f3:0x3471b73de2706934!8m2!3d42.5544586!4d-8.996145199999999",ChIJ80JOOFo5Lw0RNGlw4j23cTQ,"gym, Insuela (Palmeira-Ribeira), Galicia, ES",{},
2387,ENTRENA GALICIA,A Pobra do Caramiñal,Barbanza,A Coruña,"Rúa da Paz, 31, 15940 A Pobra do Caramiñal, A Coruña",15940.0,Fabricación de artículos y téxtil,Sports memorabilia store,Sports memorabilia store,,+34 981 83 01 28,,42.6056823,-8.938343099999999,,"https://www.google.com/maps/place/ENTRENA+GALICIA/@42.6056823,-8.938343099999999,14z/data=!4m8!1m2!2m1!1sENTRENA+GALICIA!3m4!1s0xd2f3bef01f1802f:0x7a1c6001edd78ce2!8m2!3d42.6056823!4d-8.938343099999999",ChIJL4DxAe87Lw0R4ozX7QFgHHo,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""In-store pick-up"": true, ""In-store shopping"": true}, ""Payments"": {""Credit cards"": true}}",
2388,Revolutrion,Ribeira,Barbanza,A Coruña,"Avda de Galicia n ° 88, bajo, 15960 Ribeira, A Coruña",15960.0,Fabricación de artículos y téxtil,Sporting goods store,Sporting goods store,,+34 881 86 22 39,https://www.revolutrion.es/,42.5582746,-8.9929192,,"https://www.google.com/maps/place/Revolutrion/@42.5582746,-8.9929192,14z/data=!4m8!1m2!2m1!1sRevolutrion!3m4!1s0xd2f39c7a87a6495:0x321465c23c1e58c3!8m2!3d42.5582746!4d-8.9929192",ChIJlWR6qMc5Lw0Rw1gePMJlFDI,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
2389,Daga Sport,Ribeira,Barbanza,A Coruña,"Rúa Romero Ortiz, 2, 15960 Ribeira, A Coruña",15960.0,Fabricación de artículos y téxtil,Sporting goods store,Sporting goods store,,+34 981 87 37 63,,42.5538536,-8.9896227,,"https://www.google.com/maps/place/Daga+Sport/@42.5538536,-8.9896227,14z/data=!4m8!1m2!2m1!1sDaga+Sport!3m4!1s0xd2f39b5e965eb09:0x950b5f8d6503bbbd!8m2!3d42.5538536!4d-8.9896227",ChIJCetl6bU5Lw0RvbsDZY1fC5U,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",
2390,Pabellón de padel,Ribeira,Barbanza,A Coruña,"Lugar Eirexa, 21, 15969 Ribeira, A Coruña",15969.0,Instalaciones deportivas,Fitness center,Fitness center,,,,42.5879406,-9.0428801,,"https://www.google.com/maps/place/Pabell%C3%B3n+de+padel/@42.587940599999996,-9.0428801,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+de+padel!3m4!1s0xd2f3100132449ab:0xf3ddd50e69e27e3d!8m2!3d42.587940599999996!4d-9.0428801",ChIJq0kkEwAxLw0RPX7iaQ7V3fM,"gym, Insuela (Palmeira-Ribeira), Galicia, ES",{},
2391,Deportes Estévez,Ribeira,Barbanza,A Coruña,"Av. Miguel Rodríguez Bautista, 7, 15960 Ribeira, A Coruña",15960.0,Fabricación de artículos y téxtil,Sporting goods store,Sporting goods store,,+34 981 87 46 25,,42.5558163,-8.9946059,,"https://www.google.com/maps/place/Deportes+Est%C3%A9vez/@42.5558163,-8.9946059,14z/data=!4m8!1m2!2m1!1sDeportes+Est%C3%A9vez!3m4!1s0xd2f39c910be86b9:0xd398f35011735786!8m2!3d42.5558163!4d-8.9946059",ChIJuYa-EMk5Lw0RhldzEVDzmNM,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Service options"": {""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true}}",
2392,Arousa NeO,Ribeira,Barbanza,A Coruña,"Rúa Manuel Lustres Rivas, 3 - Baixo, 15960 Ribeira, A Coruña",15960.0,Gestión deportiva,Adventure sports,Adventure sports,,+34 638 81 10 00,http://www.arousa.com/,42.555714,-8.9916997,,"https://www.google.com/maps/place/Arousa+NeO/@42.555713999999995,-8.9916997,14z/data=!4m8!1m2!2m1!1sArousa+NeO!3m4!1s0xd2f39c9e9d789bf:0xd59df38b84ae3542!8m2!3d42.555713999999995!4d-8.9916997",ChIJv4nX6ck5Lw0RQjWuhIvzndU,"gym, Insuela (Palmeira-Ribeira), Galicia, ES",{},
2393,Entrenadora personal Ribeira,Ribeira,Barbanza,A Coruña,"Av. de la Coruña, 6A, 15960 A Coruña",15960.0,Entidades deportivas,Personal trainer,Personal trainer,,+34 625 78 62 88,,42.5606048,-8.9930022,,"https://www.google.com/maps/place/Entrenadora+personal+Ribeira/@42.5606048,-8.9930022,14z/data=!4m8!1m2!2m1!1sEntrenadora+personal+Ribeira!3m4!1s0xd2f39420d03197f:0x915bdd264e41904f!8m2!3d42.5606048!4d-8.9930022",ChIJfxkDDUI5Lw0RT5BBTibdW5E,"gym, Insuela (Palmeira-Ribeira), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
2397,Área Deportiva de Valiño,Mondariz,Condado,Pontevedra,Parque Valiño de Vilasobroso,,Instalaciones deportivas,Soccer field,Soccer field,,,,42.2021915,-8.4464983,,"https://www.google.com/maps/place/%C3%81rea+Deportiva+de+Vali%C3%B1o/@42.2021915,-8.4464983,14z/data=!4m8!1m2!2m1!1s%C3%81rea+Deportiva+de+Vali%C3%B1o!3m4!1s0xd257fa98e04e879:0xe064d129fd36f231!8m2!3d42.2021915!4d-8.4464983",ChIJeegEjql_JQ0RMfI2_SnRZOA,"sports complex, Valilongo, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
2398,Valiño,Mondariz,Condado,Pontevedra,"Unnamed Road,36879, 36879 Mondariz, Pontevedra",36879.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.2027653,-8.4469353,,"https://www.google.com/maps/place/Vali%C3%B1o/@42.202765299999996,-8.4469353,14z/data=!4m8!1m2!2m1!1sVali%C3%B1o!3m4!1s0xd257fa99eb6d291:0x84586d0bba8fe0dd!8m2!3d42.202765299999996!4d-8.4469353",ChIJkdK2nql_JQ0R3eCPugttWIQ,"sports complex, Valilongo, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
2399,Pista deportiva cuberta de Betanzos,Betanzos,Betanzos,A Coruña,"Av. Carregal, 20, 15319 Betanzos, A Coruña",15319.0,Instalaciones deportivas,Sports complex,Sports complex,,,https://betanzos.es/,43.2794418,-8.2172966,,"https://www.google.com/maps/place/Pista+deportiva+cuberta+de+Betanzos/@43.2794418,-8.2172966,14z/data=!4m8!1m2!2m1!1sPista+deportiva+cuberta+de+Betanzos!3m4!1s0xd2e6d3b5836d1b5:0xda3be6e0d6e84f7d!8m2!3d43.2794418!4d-8.2172966",ChIJtdE2WDttLg0RfU_o1uDmO9o,"sports complex, Brates (San Pedro), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",
2402,Campo de futbol Neixón,Boiro,Barbanza,A Coruña,"15991 Boiro, A Coruña",15991.0,Instalaciones deportivas,Soccer field,Soccer field,,,,42.667796,-8.8430764,,"https://www.google.com/maps/place/Campo+de+futbol+Neix%C3%B3n/@42.667795999999996,-8.8430764,14z/data=!4m8!1m2!2m1!1sCampo+de+futbol+Neix%C3%B3n!3m4!1s0xd2f3d72d3bbea03:0x7c92f01cfa760ed4!8m2!3d42.667795999999996!4d-8.8430764",ChIJA-q703I9Lw0R1A52-hzwknw,"sports complex, Goyanes (Santiago De Lampon-Boiro), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
